favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
0,Twitter Web Client,"Followed by Tom Molloy of TCD who says yes, an opportunity but they don't really have the money or resources to poach star researchers",JP_Biz,False,Thu Jun 08 11:06:24 +0000 2017,0,872771788324974592
2,Twitter for iPhone,DRD says it will cost almost £1.4m to repair roads damaged in the recent storms.,,False,Thu Feb 20 11:17:02 +0000 2014,3,436459476959641600
0,Twitter Web Client,On those thorny ECJ-type points he says 'These are not questions to which we have answers as of now. ',JP_Biz,False,Thu Apr 20 12:14:10 +0000 2017,0,855031838632542213
14,Twitter Web Client,Will have to go home as have been playing the 'No return to the borders of the past' drinking game during NIQs.,,False,Wed Oct 26 10:53:07 +0000 2016,2,791231175171932160
0,Twitter for iPhone,@collettasmith has the Danske results http://t.co/JojZsULu5p,collettasmith,False,Thu Aug 01 09:51:45 +0000 2013,1,362873277145808896
51,Twitter for iPhone,The EU say you’ll still be able to get the bus from Belfast to Dublin in event of no deal https://t.co/NzCvpeYCyr,,False,Wed Dec 19 13:50:40 +0000 2018,24,1075387943651553286
0,Twitter for iPhone,@DGordonhack who are they playing?,DGordonoldhack,False,Mon Nov 02 19:23:44 +0000 2015,0,661262433466638336
0,Twitter Web Client,Some Belfast lettings via @ChrisBCoStar - confirmed that Bel Tel going to Clarendon Dock; Liberty IT taking more space in Adelaide Exchange,,False,Fri Apr 29 14:16:34 +0000 2016,0,726052561652961281
1,Twitter Web Client,@ianpaisleymp who said it's bad?,,False,Wed Nov 22 13:11:17 +0000 2017,0,933321990831837184
0,Twitter Web Client,East Cork Crane Hire who had been working on a windfarm near Derrylin in Fermanagh have pulled out after getting a threat last night.,,False,Wed Apr 20 13:03:03 +0000 2016,1,722772568709734400
1,Twitter Web Client,@adrianhuston @IOMGovernment @duponline @LeaveMnsLeave that sounds expensive.,adrianhuston,False,Tue Oct 02 11:58:41 +0000 2018,0,1047093509516398594
0,Twitter Web Client,@MarkMagill1982 has there been any qualitative work on the barriers preventing that 'want to work' cohort becoming active?,MarkMagill1982,False,Wed Apr 18 10:44:27 +0000 2018,0,986556054438858752
4,Twitter for iPhone,This new BBC version of the Musketeers will have to be v special to surpass 'Dogtanian &amp; Three Muskehounds',,False,Sun Jan 19 17:59:49 +0000 2014,3,424964426010468352
1,Twitter Web Client,Also of note the research finds that personal circumstances have sharply differing impacts on inactivity rates for… https://t.co/nKFw1HD7sH,JP_Biz,False,Thu Oct 04 11:37:04 +0000 2018,0,1047812844350312451
6,Twitter Web Client,Boris's brother quits over Brexit https://t.co/ahYD3EbWvj,,False,Fri Nov 09 15:50:25 +0000 2018,5,1060922564917243905
0,Twitter for iPhone,@AllieRenison From the IT report https://t.co/zs1LHjtqyn,AllieRenison,False,Tue Sep 05 17:41:58 +0000 2017,1,905123854938451969
1,Twitter for iPhone,@Parisbob2001 @Campbell_Cormac help a brother out,Parisbob2001,False,Fri Oct 19 11:51:18 +0000 2018,0,1053252244278272000
1,Twitter for iPhone,@SymonRoss that would be a very direct communication.,SymonRoss,False,Wed Dec 16 14:30:21 +0000 2015,0,677133668863877120
0,Twitter for iPhone,"@Tomkite69 @casualgardener1 some version of 'Knightsbridge in d4' could still happen, I doubt the Bridgend strip mall will.",,False,Wed Apr 20 22:39:23 +0000 2016,0,722917607318269953
28,Twitter for iPad,Once again the big two make it to the rowing boat final on the TV? What is going wrong in other universities? Coaching? Lack of desire???,,False,Sun Apr 02 11:13:24 +0000 2017,9,848493561645604864
0,Twitter Web Client,"@CommonsEUexit Peter Hardwick, Head of Exports, at the Agriculture and Horticulture Development Board sees some roo… https://t.co/7NlC4WXRlm",JP_Biz,False,Tue Dec 05 10:36:39 +0000 2017,1,937994118768353280
1,Twitter for iPhone,@davidmurphyRTE no perfect solution to customs issue. Trade frictions will be introduced somewhere.,davidmurphyRTE,False,Sat Feb 18 15:02:53 +0000 2017,0,832968636230955009
1,Twitter Web Client,"Four Sam Morrison/ Corbo assets, including FairHill Centre in Ballymena, are for sale at £110m as the Olympic Portfolio reports @LisneyNI",,False,Wed May 06 17:59:17 +0000 2015,0,596011365963272192
1,Twitter for iPhone,"A really interesting &amp; informed new voice (to me, anyway) on the corporation tax debate is @peterdonaghy",,False,Tue Dec 30 18:33:59 +0000 2014,0,549996837529452544
1,Twitter Web Client,@paulcolgan How much is he expected to go for?,paulcolgan,False,Mon Apr 24 10:01:31 +0000 2017,0,856448006736031744
0,Twitter Web Client,Mick Wallace says FF have changed their mind on Commission of Investigation - wonders if a deal has been done with FG,,False,Wed Jun 29 15:43:51 +0000 2016,1,748180185393008640
2,Twitter Web Client,British Land now has full control of Lisnagelvin shopping centre in Derry having bought Tesco's 50% stake,,False,Fri Mar 20 10:44:38 +0000 2015,1,578869752774410240
0,Twitter for iPhone,Dept of Finance &amp; Personnel confirm a 'restricted redundancy scheme' for AA &amp; AO grades to open in November.,,False,Tue Aug 12 16:39:48 +0000 2014,3,499233804104785920
1,Twitter Web Client,Reports that Austins store in Derry was sold on Friday. The business was put into receivership by AIB on Wednesday. http://t.co/lQF6LCT4Xi,,False,Mon Nov 10 16:37:38 +0000 2014,1,531848163347660801
3,Twitter for iPhone,"Newry fintech firm @FDplc is setting up an R&amp;D division in Canada, FD Labs. Main man is software veteran Dave Thomas.",,False,Thu Sep 10 14:02:02 +0000 2015,2,641974920101167104
11,Twitter Web Client,"She refers to the specialised committee mentioned in the Irish protocol as a way in which NI could be represented,… https://t.co/pzkHoevAUV",JP_Biz,False,Wed Oct 24 08:50:04 +0000 2018,4,1055018574211878912
3,Twitter Web Client,Skills projection from UU Economic Policy Center forecasting jobs growth in manufacturing over next decade https://t.co/29Nvn7bsDk,,False,Thu Nov 12 12:49:19 +0000 2015,4,664787053717135360
1,Twitter for iPhone,"Cork developer wins round one of his battle with private equity behemoth, Blackstone, over £1bn loans http://t.co/aijfCSwj4n",,False,Wed Aug 13 12:15:05 +0000 2014,1,499529571654701057
0,Twitter for iPhone,"The new owner of the Lough Erne resort is Chicago businessman Tony Saliba, according to @sundaybusiness",,False,Sun Aug 17 15:53:38 +0000 2014,1,501034123096760321
3,Twitter Web Client,The focus is on models for special status for Northern Ireland WITHIN the EU (so non starters for UK Gov &amp; unionists),JP_Biz,False,Wed Oct 18 10:53:58 +0000 2017,2,920603856886812673
3,Twitter Web Client,REVEALED: Prototype of Pokemon GO. Sadly not all those featured made the final game. https://t.co/PpxDqweWK5,,False,Mon Jul 11 12:12:47 +0000 2016,0,752475723605082114
0,Twitter Web Client,@BelfastTaqueria @BelfastHourNI @DestinationCQ @belfastcc does ormeau open for lunch?,BelfastTaqueria,False,Thu Feb 21 13:44:40 +0000 2019,0,1098579259201908739
7,Twitter for iPhone,Ireland rugby captain (&amp; cattle farmer) chips into EU Referendum debate  https://t.co/RYGttyY33J,,False,Wed Jun 15 10:10:07 +0000 2016,8,743022768707506176
0,Echofon,@JeremyWarnerUK is there a n Ireland figure?,JeremyWarnerUK,False,Thu Oct 03 17:32:02 +0000 2013,0,385819543517818880
0,Twitter Web Client,@MVMCCU there are a host of factors. Basic economies of scale being one.,MVMCCU,False,Tue May 23 09:31:57 +0000 2017,0,866949815334301697
2,Twitter for iPhone,Doesn't look like Spreadsheet Phil will have much relief for Stormont's budget pressures https://t.co/WeXVoLKHNX,,False,Thu Oct 05 11:52:18 +0000 2017,5,915907498015625216
1,Twitter Web Client,@paulcolgan And the Wild Atlantic Way doesn't make it past Muff,paulcolgan,False,Wed Sep 05 10:51:30 +0000 2018,0,1037292131013074946
1,Twitter for iPhone,@CoppetainPU @HindleyLancs He specifically called this the ‘Macao option’,CoppetainPU,False,Fri Oct 27 14:37:17 +0000 2017,0,923921549194940416
0,Echofon,@Ramseconomics Aaron 'Jesse Pinkman' Paul also a big Bushmills fan.,Ramseconomics,False,Tue Nov 05 19:58:11 +0000 2013,0,397815124427546625
0,Twitter for iPhone,DUP also want 'more satisfactory terms' on Corporation Tax devolution,,False,Tue Apr 21 08:57:13 +0000 2015,4,590439131286732800
2,Twitter Web Client,@KeohaneDan @brendanbelfast So one scenario is the full might and expertise of HMG was unable to explain clearly what the deal was?,KeohaneDan,False,Mon Dec 04 18:53:33 +0000 2017,2,937756778917453824
1,Twitter Web Client,The tremendous CSeries orders wiki https://t.co/5Z786bxZzi,,False,Thu Apr 28 10:29:31 +0000 2016,1,725633033420853248
2,Twitter for iPhone,"@CB_PRandPA @simonlittlebfs To the tune of Yellow Submarine: 'We all live in a Robbie Fowler house, Robbie Fowler house' 🎶",CB_PRandPA,False,Tue Feb 07 22:54:55 +0000 2017,0,829101162523717639
2,Twitter for iPhone,@NISRA The private sector part of the index showed estimated growth of 0.4% q/q &amp; 3.4% y/y,JP_Biz,False,Thu Jul 20 08:33:19 +0000 2017,1,887953553331036160
2,Twitter Web Client,"be keen to see a bit more evidence for this, tbh",JP_Biz,False,Tue Oct 17 13:20:08 +0000 2017,0,920278255013384192
2,Twitter for iPhone,"1 in 10 staff at the NI Civil Service were off sick for an average of 3 months in the last year, according to official figures.",,False,Thu Sep 10 08:50:08 +0000 2015,10,641896424012181504
1,Twitter Web Client,@marcusleroux Btw there's growing excitement about 'An audience with Marcus Leroux' in Armagh,marcusleroux,False,Tue Nov 14 16:04:31 +0000 2017,0,930466482890465280
5,Twitter for iPhone,Your pension is fine unless you have a criminally insane fund manager who has put in all into Chinese solar panel stocks.,,False,Tue Aug 25 08:05:33 +0000 2015,11,636087000668467200
2,Twitter Web Client,"Manderley Food Group, who make (Northern) Tayto crisps, made a 2017 pre-tax profit of £1.5m on turnover of £174m. A… https://t.co/e7AEhzqnVV",,False,Fri Apr 06 10:56:10 +0000 2018,2,982210349947502592
0,Twitter for iPhone,Irish Times going big on this Cerberus line as reported by the BBC earlier http://t.co/qw2iAOAXTz,,False,Thu Sep 24 21:53:02 +0000 2015,3,647166881380585472
0,Twitter for iPhone,DUP manifesto says 'time is now right' to reform system of political donations &amp; supports implementing same regime as rest of the UK,,False,Mon Apr 04 09:35:56 +0000 2016,1,716922241800396800
0,Twitter for iPhone,Longer?,,False,Sat Sep 08 21:35:16 +0000 2018,1,1038541302374297600
2,Twitter for iPhone,@djmgaffneyw4 @t0nyyates @ruskin147 @IainDale @Alana_Charlotte @tony_mcguinness Nobody arguing it’s an very importa… https://t.co/DjzNDtlvM3,JP_Biz,False,Fri Nov 17 18:26:54 +0000 2017,1,931589477503586304
0,Twitter Web Client,Stormont's current budget for day-to-day spending on public services is £10.2bn so £300m would be equivalent to 3% cut in cash terms.,,False,Tue Jan 27 17:59:22 +0000 2015,1,560134987220271104
1,Twitter Web Client,@tim_brannigan Architect speak for 'burn it to the ground &amp; salt the earth',tim_brannigan,False,Wed Aug 08 13:55:46 +0000 2018,0,1027191643672375297
0,Twitter Web Client,"Notably: 

'The UK will remain within the EU's state aid regime for the duration of the implementation period'

'As… https://t.co/Pa7GvNgW8e",JP_Biz,False,Wed Oct 31 13:08:26 +0000 2018,0,1057620310768402432
0,Twitter Web Client,@duncanrobinson tbh the Open Europe report kind of hints at this,JP_Biz,False,Mon Mar 27 09:25:59 +0000 2017,0,846292204691898368
2,Twitter Web Client,"Castlebrooke, owners of the former Royal Exchange scheme in Belfast, have flipped their Manchester scheme https://t.co/Iu0iHRK1Cn",,False,Thu Mar 02 10:38:47 +0000 2017,3,837250827836342272
0,Twitter Web Client,@delexical Deutsche being a common denominator,delexical,False,Sun Nov 19 14:10:34 +0000 2017,0,932249744721825792
1,Twitter Web Client,He says a hard border is one that has posts on it. No return to borders of of the past gets a mention of the first time in ages.,JP_Biz,False,Sun Mar 25 08:54:44 +0000 2018,2,977831135660118018
0,Twitter Web Client,@KevinHiggins27 what's yer email?,KevinHiggins27,False,Mon Dec 19 14:46:47 +0000 2016,0,810858925574750208
0,Twitter for iPhone,@_MsFiRed brings back strong olfactory memories,_RedFi,False,Sun Feb 15 00:17:22 +0000 2015,0,566753093984194560
1,Twitter Web Client,Irish govt Brexit contingency framework (would be reassuring if HMG could publish something like this) https://t.co/9YSQsv7gp3,,False,Fri Jun 24 13:26:00 +0000 2016,0,746333557581316096
5,Twitter Web Client,Bauer are planning to launch a 24 hr country music station in Northern Ireland to be called 'Downtown Country',,False,Mon Mar 30 13:19:44 +0000 2015,3,582532663644434432
0,Twitter for iPhone,This Newsnight politics piece is so gogglebox it hurts,,False,Wed Feb 18 22:48:45 +0000 2015,0,568180348154224640
0,Twitter for iPhone,Details of tonight's EU Referendum event at QUB https://t.co/g122CaMd7d,,False,Tue Jun 07 08:41:38 +0000 2016,1,740101397933395970
3,Twitter Web Client,Residents of the Markets area in south Belfast have been granted leave to challenge the building of a major office… https://t.co/hZVvFp9gVt,,False,Tue Nov 14 13:55:55 +0000 2017,3,930434117983985664
0,Twitter for iPhone,Anglo sentences in the AM: judge has made clear Regulator's role = massive mitigation. Also appeal highly likely (see p6 of The Phoenix),,False,Sun Apr 27 17:05:03 +0000 2014,0,460464655119691777
10,Twitter Web Client,"'Grandee', 'one time moderniser' &amp; 'former minister'. Whoever could this be? https://t.co/DZ9rLT55uc",,False,Tue Dec 11 16:18:48 +0000 2018,5,1072526123106529286
0,Twitter Web Client,@Cynical_Colin @UlsterUni not aware of any detailed research on this locally. Best person on UK employment issues is @sarahoconnor_,Cynical_Colin,False,Fri Dec 02 11:23:37 +0000 2016,0,804647204807962624
0,Twitter for iPhone,Terms of Reference for Finance Ctte Nama probe are tightly focused on Dept of Finance &amp; Law Society http://t.co/rxOsip6Ek8,,False,Thu Jul 23 15:51:00 +0000 2015,1,624245334684868608
1,Twitter Web Client,https://t.co/iGYDX2Q9mm,,False,Tue Oct 02 10:48:59 +0000 2018,3,1047075971524964352
0,Twitter for iPhone,"@kevin2kane @faisalislam Northern Ireland expects to have corpo tax devolved soon &amp; would cut rate to match RoI, much lower than SNP propose",kevin2kane,False,Thu Sep 11 07:31:10 +0000 2014,0,509967369117380608
1,Twitter Web Client,Here's where you can work out civil service pay-offs (click on calculator) http://t.co/rOQfr0gVAD,,False,Wed Feb 18 17:19:05 +0000 2015,3,568097383315316736
1,Twitter Web Client,Reckons you could have an enhanced AEO scheme in place by 2020,JP_Biz,False,Tue Mar 20 10:25:29 +0000 2018,4,976042034057433089
4,Twitter for iPhone,Shock appointment. Nobody saw this one coming. https://t.co/vVafyhAaU3,,False,Fri Sep 22 12:58:18 +0000 2017,2,911213064267104256
1,Twitter for iPhone,More Belfast student housing news: Olympian Homes has bought the site at 28 Gt Patrick St which has planning for 475 units.,,False,Mon Feb 08 13:50:35 +0000 2016,2,696692606068264962
0,Twitter for iPhone,CBI's Ian Coulter says banking system is 'single biggest risk factor &amp; blocker to growth' in NI.,,False,Wed Nov 20 16:45:42 +0000 2013,0,403202504718290944
0,Twitter Web Client,@markdevenport @CommonsNIAC I think Deti due to publish some research from Oxford Economics in the near future,markdevenport,False,Mon Jan 18 14:35:32 +0000 2016,0,689093770462281729
14,Twitter Web Client,This shouldn't come as a surprise as the original 'two sides of A4' Brexit document from the NI Executive had conti… https://t.co/nsU9Jfslgi,JP_Biz,False,Mon Jan 07 15:40:14 +0000 2019,9,1082300888713187329
0,Twitter for iPhone,"At 14 per cent, net inward migration accounted for a noticeably lower percentage of the growth in NI than was the case in the rest of the UK",JP_Biz,False,Tue Nov 07 09:37:12 +0000 2017,0,927832296731893761
2,Twitter Web Client,Finance committee vote by majority to hear Gareth Graham. He is accompanied by leading solicitor Niall Murphy of KRW Law.,,False,Thu Sep 03 10:43:48 +0000 2015,1,639388315444203520
87,Twitter for iPhone,Arlene Foster in Brussels tmrw to make the case to Michel Barnier that ‘there are different solutions to the backst… https://t.co/iLCgTn4Vuu,,False,Wed Apr 10 21:43:52 +0000 2019,24,1116094470343340032
0,Twitter Web Client,UTV's major shareholders &amp; directors' shareholdings https://t.co/bw6DPenE27,,False,Fri Nov 13 09:15:31 +0000 2015,0,665095638074458116
3,Twitter for iPhone,Good start to a Mercosur trade negotiation https://t.co/lJEgLKROT5,,False,Mon Mar 20 17:43:24 +0000 2017,1,843880667956109314
1,Twitter for iPhone,Bombardier union members in NI overwhelmingly reject pay offer. https://t.co/Ii7ntNKveQ,,False,Thu Dec 10 08:41:12 +0000 2015,2,674871475296423936
2,Twitter Web Client,Tremendous reading list here https://t.co/HN1oW8FVtA,,False,Fri Sep 09 09:52:32 +0000 2016,0,774183702372855808
1,Twitter Web Client,Living Wage Foundation confirm that on their measurement the 2015 current Living Wage for NI is £7.85 p/h. H/t @erooney82,,False,Fri Sep 18 15:01:39 +0000 2015,3,644889022280675328
1,Twitter for iPhone,For all the talk about B/E Aero it's worth noting the NYSE Technologies biz in Belfast is also up for sale: see p19 http://t.co/WdnKV2P6Vy,,False,Wed May 14 15:10:35 +0000 2014,1,466596442212433920
121,Twitter Web Client,The Scottish Govt Brexit plan is about 50 pages over 5 chapters. Thus far the NI Exec plan is the two sides of A4 sent to the PM in August.,,False,Tue Dec 20 13:05:29 +0000 2016,164,811195818866835456
0,Twitter for iPad,@AllieRenison @StevePeers I guess if backstop language goes back to the emphasis on whole of the UK as per the join… https://t.co/SBUit5rKAs,AllieRenison,False,Thu Apr 05 18:17:01 +0000 2018,0,981958903163482112
3,Twitter Web Client,2) Qualification at NVQ 4 or better https://t.co/KHUlZbZJsD,JP_Biz,False,Mon Aug 08 09:55:02 +0000 2016,1,762587919454466048
9,Twitter Web Client,So early days look like: good for SF &amp; Alliance; DUP holding up; another 'mare for UUP; PBP red tide receding.,,False,Fri Mar 03 14:31:47 +0000 2017,8,837671852352942080
0,Twitter Web Client,@ELMSNISRA how does the NI employment rate now compare to its peak?,ELMSNISRA,False,Wed May 13 08:37:33 +0000 2015,0,598406714682155008
4,Twitter for iPhone,Am I right that the Survation poll only asked about attitude to Irish Sea checks &amp; nothing about Irish land border checks?,,False,Mon Nov 05 21:19:05 +0000 2018,1,1059555727273005057
0,Twitter for iPhone,@ColliersBelfast pleasure,ColliersBelfast,False,Fri Jun 26 20:12:19 +0000 2015,0,614526623329742849
0,Twitter for iPhone,@Neilccfc @SJAMcBride see @paullewismoney why Nat Ins changes nullify pay rises.,Neilccfc,False,Tue Nov 17 12:36:47 +0000 2015,0,666595838530056192
3,Twitter Web Client,These Seanad Brexit sessions would be better if the senators could work out how to ask a question in under five minutes.,,False,Wed Jun 07 09:56:31 +0000 2017,0,872391813839163393
23,Twitter Web Client,"First Minister of Wales says the DUP deal is 'a straight bung'. Well, yes, pretty much.",,False,Mon Jun 26 11:57:25 +0000 2017,27,879307609446264832
0,Twitter for iPhone,@conorspackman @jimfitzbiz bitcoin?,conorspackman,False,Fri Sep 19 10:48:49 +0000 2014,0,512916214713434113
9,Twitter Web Client,Barnier draws distinction between free movement within EU and the 'huge &amp; difficult task' of managing migration fro… https://t.co/fTLXBQwIoh,JP_Biz,False,Tue Jul 10 12:31:48 +0000 2018,8,1016661261864587265
52,Twitter Web Client,The letter also says 'trade with Ireland could only continue on a legal basis if arrangements were put in place to… https://t.co/MY4o2dh7cy,JP_Biz,False,Tue Mar 05 16:32:43 +0000 2019,23,1102970204823396354
1,Twitter for iPhone,"Danske closing another 3 branches (Kircubbin, Lisnaskea, Cregagh Rd). First Trust closing 2 (Coalisland, Carrick)",,False,Fri Sep 12 10:06:27 +0000 2014,5,510368834575142912
16,Twitter Web Client,The industry body Hospitality Ulster is not impressed: 'Having control of your own borders must mean doing what is… https://t.co/woxMu2Gqfj,JP_Biz,False,Tue Sep 18 13:58:13 +0000 2018,5,1042050160447172610
0,Twitter Web Client,"The decision not to devolve regeneration powers will massively cramp the style of councils, especially Belfast.",,False,Thu Nov 26 15:23:31 +0000 2015,2,669899288722448384
4,Twitter for iPhone,Some contextual reading from Kevin Connolly on Thatcher &amp; Ireland https://t.co/UmEKNm0OOv,JP_Biz,False,Sat Oct 13 10:09:28 +0000 2018,1,1051052290537385984
1,Twitter Web Client,"Long shadow of NI property crash continues: Derek G Harrison, once the biggest housebuilder in mid Ulster, is in today's bankruptcies.",,False,Fri May 15 08:25:06 +0000 2015,3,599128356278403072
0,Twitter for iPhone,@PolNixon @BBCgmu fair question...,,False,Mon Jun 22 07:44:52 +0000 2015,0,612888972755378176
1,Twitter for iPhone,NI construction output still falling at end of last year. In q4 13 was -3.7% q/q &amp; -7.6% y/y.,,False,Wed Apr 16 08:42:13 +0000 2014,2,456351846521528320
34,Twitter for iPhone,@DuncanWeldon ‘Market panic’ https://t.co/Sz4SwqCmii,DuncanWeldon,False,Mon Feb 05 20:20:19 +0000 2018,15,960609051053907970
0,Twitter Web Client,"£10.1m of capital spending has been reallocated, most of which will go to the Department for Infrastructure: it wil… https://t.co/IPmRRTteYx",JP_Biz,False,Mon Jan 15 12:03:05 +0000 2018,0,952873773224615937
0,Twitter for iPad,@El_Seguidor_FCB come July he has access to 95% of previous year's budget. But he can't access 'accruing resources' i.e. Rates &amp; EU monies,El_Seguidor_FCB,False,Sun Mar 26 17:54:58 +0000 2017,0,846057904159571968
0,Twitter for iPhone,@DerryDiaspora most of increase in capex (now &amp; into future) is FTC which needs a revenue stream,DerryDiaspora,False,Mon Jan 19 19:35:08 +0000 2015,0,557259986284605440
2,Twitter for iPhone,That’s it on the left https://t.co/CRUrLjrbnV,JP_Biz,False,Wed Apr 04 11:34:10 +0000 2018,0,981495137791610880
2,Twitter for iPhone,Enjoyed the BBC TV piece on NY mega-apartments? This NYT series is a superb deep dive. (whiffs of money laundering) http://t.co/PXrfdRVWcg,,False,Sun Aug 16 21:23:14 +0000 2015,0,633026254002913280
2,Twitter Web Client,@JMantonPPNI @BBCTalkback but definitely sorting people into two groups at age 11 has had nothing to do with it?,,False,Fri Aug 26 11:55:10 +0000 2016,0,769141131871485956
0,Twitter Web Client,Martin McGuinness doubles down. Says Villiers position will look 'ludicrous' to potential investors on US trade trip next month.,,False,Mon Feb 22 15:17:48 +0000 2016,0,701787981359800320
0,Twitter for iPad,@brendanbelfast Cheers,brendanbelfast,False,Fri May 12 16:32:10 +0000 2017,0,863069299585503233
1,Twitter for iPhone,"Aveva, which recently bought Derry-based 8over8, is itself being bought by French firm Schneider Electric",,False,Mon Jul 20 08:57:01 +0000 2015,0,623053988397756416
0,Twitter Web Client,"Newry FinTech firm, First Derivatives, is moving into marketing software/ analytics. Has signed up 'a number of key pilot customers.'",,False,Wed Jan 07 09:04:47 +0000 2015,1,552752697624244224
2,Twitter Web Client,Much if its is fairly mundane correspondence with Whitehall &amp; trade stats. But one or two interesting odds and sods.,JP_Biz,False,Wed Apr 25 15:09:57 +0000 2018,1,989159586069348359
54,Twitter Web Client,@SamuelMarcLowe David Davis has spoken approvingly about the US-Canada AEO/ Fastpass scheme. When Varadkar visited… https://t.co/uVEDcMo5ZV,JP_Biz,False,Mon Mar 05 16:56:22 +0000 2018,29,970704584149741569
18,Twitter for iPhone,Probably true if you’re worth $17bn. Not so much if you’re worried the electricity &amp; gas bill will arrive on the sa… https://t.co/OiObLO4f6S,,False,Thu Oct 26 17:01:33 +0000 2017,2,923595466834575361
0,Twitter for iPhone,@namawinelake perhaps. When similar firm went into admin here it was lights out within 24hrs: http://t.co/hu3k4J0GgW,namawinelake,False,Sat Apr 25 12:41:54 +0000 2015,1,591945228413698049
3,Twitter for iPhone,Fascinating R4 Analysis by @lindayueh on the challenges of defining &amp; measuring the vast area we call 'Services' http://t.co/8F2bUkIpVW,,False,Mon Jun 15 20:32:49 +0000 2015,1,610545519740481536
3,Twitter for iPhone,Bombardier statement on Belfast job cuts https://t.co/ULDIe4Tsdm,,False,Wed Nov 21 12:21:17 +0000 2018,5,1065218590012526593
0,Twitter Web Client,@MarkMagill1982 this piece today rang a few bells https://t.co/YCw90WYqaQ,MarkMagill1982,False,Mon Mar 06 17:16:24 +0000 2017,0,838800444512210946
0,Twitter for iPhone,@phaweir s there much completion in Ballymena? Homebase?,,False,Tue Sep 29 12:24:15 +0000 2015,0,648835680571887616
0,Twitter for iPhone,@Connaire1 @julianoneill @CommunityPlaces @MarkHDurkan yes (to a greater or lesser extent),,False,Sat Dec 06 12:57:46 +0000 2014,0,541214916737531904
0,Twitter Web Client,From @CommonsNIAC evidence: post Brexit migration policy will be one of 'point control' ie. enforced by businesses https://t.co/I3vq1nCd5S,,False,Thu Nov 03 11:13:00 +0000 2016,3,794135282757070848
0,Twitter Web Client,Michael O'Leary makes a big pitch for remain. https://t.co/ULl4ZpTJMj,,False,Wed Feb 24 12:53:01 +0000 2016,2,702476321478332416
0,Twitter Web Client,@TerryBMcCartney @mourneseafood @CutTourismVAT so well that hotels have increased their room rates by between 5% &amp; 10% in the last year,TerryBMcCartney,False,Fri Mar 20 12:43:07 +0000 2015,0,578899568504528896
0,Twitter Web Client,Dept Fin PermSec won't be drawn on when budget situation becomes 'critically difficult.',,False,Mon Jan 16 10:17:01 +0000 2017,2,820937898254094336
4,Twitter for iPhone,Track listing for me &amp; @chrislindsay_  radio documentary. Sunday 1230 Radio Ulster http://t.co/eA5YddxneH,,False,Fri Feb 20 17:15:24 +0000 2015,4,568821231589457920
0,Twitter Web Client,@namawinelake not technically civil servants - SPADs,namawinelake,False,Wed Dec 09 11:00:57 +0000 2015,0,674544254635614208
1,Twitter Web Client,This is the savings scheme the SDLP want to re-introduce on a Northern Ireland basis https://t.co/JxWXkroaue,,False,Mon Apr 11 13:54:02 +0000 2016,2,719523907171196932
0,Twitter for iPhone,@DanielJMcLaugh ta - the deti ctte security of supply report is also worth a look. Will defo have to come out for a chat in new year.,DanielMcL2,False,Tue Dec 10 08:47:44 +0000 2013,0,410329975511060480
28,Twitter Web App,Thank you to @Anna__Q whose very first go at producing a documentary has landed us a nomination for a @Wincottfound award.,,False,Fri Apr 05 11:54:48 +0000 2019,1,1114134288453206016
0,Twitter for iPad,‘Partner agencies’ eg. HMRC also likely to face increased workload.,JP_Biz,False,Wed Jun 27 08:43:16 +0000 2018,0,1011892707785084929
2,Twitter Web Client,Trucks pay road tolls using a largely automated system though 'not as automated as we'd like',JP_Biz,False,Wed Nov 01 09:48:00 +0000 2017,1,925660689066323968
0,Twitter for iPhone,Man Utd's total revenues down 9.9%  to £88.7m in Q1 due to lack of Champions League. Matchday revenues down nearly 22%.,,False,Tue Nov 18 12:22:16 +0000 2014,0,534683004531388416
0,Twitter Web Client,These are good questions about the customs union fetish du jour. https://t.co/3ffbFSDC2V,,False,Sun Feb 25 16:51:55 +0000 2018,3,967804361698086913
0,Twitter for iPad,@Big_Kells It’s ok - some lad in Iraq has posted Salah’s second,Big_Kells,False,Sat Jan 19 16:38:08 +0000 2019,0,1086664111692414977
0,Twitter for iPhone,@AudreyCarville the FT's Janan Ganesh suggested same ages ago. Do they know something we don't?,AudreyCarville,False,Mon Jun 02 21:55:05 +0000 2014,0,473583608578703361
1,Twitter for iPhone,https://t.co/WKb14t8Mnf,,False,Thu Nov 09 08:09:21 +0000 2017,1,928534964110610432
0,Twitter Web Client,"@oconnellhugh Can chalk this one up for David '""artificial deadline' Davis I think.",oconnellhugh,False,Tue Jun 12 09:31:43 +0000 2018,0,1006469082198282240
8,Twitter Web Client,Long established Belfast restaurant Ginger has filed plans to expand into an adjacent retail unit on Great Victoria St,,False,Mon Feb 20 13:20:37 +0000 2017,1,833667675071057920
9,Twitter Web Client,Always impressed by the wide-ranging and insightful contributions at NIQs🙄,,False,Tue Jan 10 14:05:06 +0000 2017,1,818820966495256578
0,Twitter for iPhone,EU putting up £14.5m grant for extension to Belfast Waterfront Hall.,,False,Thu Jan 30 11:10:11 +0000 2014,4,428847604311793665
5,Twitter for iPad,Much talk about the implications of the RHI Inquiry at today’s #NIGovConf18 - head of NI Civil Service tells his au… https://t.co/ihcnz4pIJV,,False,Tue Nov 27 13:48:48 +0000 2018,4,1067414941022474240
