favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
13,Twitter for Android,"@dmcbfs Aw now, don't be taking the pisa.",dmcbfs,False,Sun Jul 09 19:13:33 +0000 2017,0,884128407277236226
0,Twitter for Android,@kgorm83 Awful. But the man has some great one liners.,kgorm83,False,Thu Feb 16 22:37:08 +0000 2017,0,832358177932992516
1,Twitter Web Client,I'm live now with @aliciaclarke27 over on https://t.co/xVFy9lgPwu https://t.co/IZlDtYBpXP,,False,Tue Feb 28 12:17:44 +0000 2017,0,836550955856445440
0,Twitter for Android,@Seanofthesouth @dmcbfs @CiaranDunbar @TheSundayLife @ChrisHazzardSF Don't think so.,Seanofthesouth,False,Wed Jun 07 15:32:35 +0000 2017,0,872476389089439745
1,Twitter for Android,Could well top 10K tonight. Cavan have turned out in big numbers for their u21 finals in recent years. Interesting to see if TV factors.,,False,Sat Jan 24 18:04:05 +0000 2015,0,559049011450380288
3,Twitter for Android,"#BrexitVote reaction: @FSB_NI:
'No-deal is something which we simply cannot countenance.' https://t.co/oCY6DJSJiO",,False,Tue Jan 15 20:27:15 +0000 2019,3,1085272219104800768
0,Twitter Web Client,Concern for future of Omagh's much lauded ‘Street Angels’ project  https://t.co/tPl9ebUHyW,,False,Fri Dec 02 11:27:56 +0000 2016,0,804648291220815873
0,Twitter for Android,"3 men arrested, 7 vehicles and 3,000 litres of suspect fuel seized in joint PSNI/HMRC op targeting a Tyrone business premises last night.",,False,Thu Mar 20 16:30:38 +0000 2014,0,446685256398422016
0,Twitter for Android,@ConorSharkeySC @AlanJRodgers Convergence means they meet in the middle. Will be same for Strabane and Derry I imagine.,ConorSharkeySC,False,Thu Feb 12 23:38:27 +0000 2015,0,566018524645457920
1,Twitter for Android,Two very well drilled teams in Croker. Good end to end tough high pace game. Peter Harte helping Tyrone edge it so far. #AllianzLeagues,,False,Sun Apr 24 13:13:58 +0000 2016,0,724224865906110464
1,Twitter for Android Tablets,"@GalvinEarly Both I suppose.  The story is heartbreaking, but only one among thousands.",GalvinEarly,False,Sat Nov 15 23:31:21 +0000 2014,0,533764218139738112
0,Twitter for Android,Awesome display by Freemantle destroying reigning #AFL champions Sydney Swans. Great viewing. #AussieRules,,False,Sat Sep 21 10:45:00 +0000 2013,0,381368457151135744
0,Twitter for Android,@Glinner @RepStones The poor girl seems to be the one getting all the flack. God love her though. Mortified doesn't come close.,Glinner,False,Sun Aug 18 23:16:19 +0000 2013,0,369236346394529794
2,Twitter Web Client,"The UUP has selected Alicia Clarke as its West Tyrone #GE17 candidate. The 24yo stood in #AE17, taking 3,654 1st pref votes.",,False,Tue May 02 10:05:08 +0000 2017,1,859348019644379136
0,Twitter for Android,Irish Government to review funding withdrawal for A5 - Ulster Herald  http://t.co/jLKrX1Q2XP,,False,Tue Dec 09 14:48:33 +0000 2014,0,542329962184069120
0,TweetDeck,@casualgardener1 @lidl_ni But the  Bordeaux Superieur is still okay right!?!,casualgardener1,False,Tue Oct 18 09:22:58 +0000 2016,0,788309385953017856
1,Twitter for Android,"""... such a constrained investigation would not be desirable in the public interest and advised Justice Min of this decision in writing.""",,False,Thu Oct 30 08:43:59 +0000 2014,2,527742699311751168
3,Twitter for Android,A few photos from last night. #WTY15 #FST15 #GE2015 http://t.co/UkisOupTRz,,False,Fri May 08 11:08:31 +0000 2015,0,596632767410085888
0,Twitter for Android,Five candidates to compete for the three places on Sinn Fein's Fermanagh South Tyrone Assembly ticket in Enniskillen this evening.,,False,Sun Jan 31 16:24:33 +0000 2016,1,693832246705442816
0,Twitter for Android,"Sign is latest incident targeting migrant families in the area over several years. SF MLA has called it ""fascism"" http://t.co/KyoRaFWzf7",,False,Thu Jan 02 21:02:54 +0000 2014,0,418849906070396928
1,Twitter for Websites,Teenager told police local judge is ‘like Lady Muck’ - Ulster Herald http://t.co/9TUnXPZSP1,,False,Sun Oct 06 19:23:42 +0000 2013,1,386934809722773504
2,Twitter for Android,A senior Tory cabinet minister resigning over a female PM's handling of Europe... and England reached the World Cup… https://t.co/jfK2HCghQW,,False,Mon Jul 09 07:17:35 +0000 2018,0,1016219799154720769
0,Twitter for iPhone,"This incessant shushing before the placed kick in rugby... You're watching international sport in a stadium, you're not in a feckin library.",,False,Sat Nov 16 18:32:34 +0000 2013,1,401779845753208832
0,Twitter for Android,"@FergalMcFerran very admirable project, well presented. Engagement seems the core concept. IOS exclusivity undermines that. 2/2",FergalMcFerran,False,Sun Dec 18 19:29:35 +0000 2016,0,810567705166311425
0,Twitter for Android,Heading to Belfast this weekend to attend my first ever @FeileBelfast gig. @DamoDempsey #singallourcaresaway,,False,Thu Aug 08 10:14:38 +0000 2013,2,365415747989684224
1,Twitter for Android,An Omagh engineering firm has vacated a wind farm site near Carrickmore after threats from a gunman. Full story in today's Tyrone Herald.,,False,Mon Nov 09 10:13:44 +0000 2015,2,663660737697619970
1,Twitter Web Client,"""It's double the accounts, double warehousing, double sales staff, double everything."" - Belfast start-up behind gr… https://t.co/csv0zUSUZR",,False,Tue Feb 26 11:33:39 +0000 2019,5,1100358227861086208
0,Twitter for Android,@JakeOKane @StephenMcIlveen  Where you in for that gig too Jake?,JakeOKane,False,Wed Apr 23 18:22:09 +0000 2014,0,459034504653717504
48,Twitter for Android,"If they had sent their own reporter, they may have realised she nominated in Omagh, not Enniskillen.",RyanMcAleerbiz,False,Sat Jan 28 21:09:21 +0000 2017,5,825450715468410881
0,Twitter for Android,@paddymcauley Take a look at what Mid Ulster DC is doing in Tyrone with regard to tourism and compare it to FODC and DC&amp;SDC.,paddymcauley,False,Sun Dec 03 23:19:07 +0000 2017,0,937461224966643712
2,TweetDeck,We are live! And it's crowd's favourite @RusHammerMMA v @teruto_ko. A KO for Lobov would send this place (even more) mental. #UFCBelfast,,False,Sat Nov 19 21:11:24 +0000 2016,0,800084079777640448
2,TweetDeck,SoS Karen Bradley had been listed as a keynote speaker at tomorrow's Tech Nation industry event in Ormeau Baths. Or… https://t.co/0HiVdpf32o,,False,Wed Jul 25 16:06:28 +0000 2018,0,1022151102639362053
0,Twitter Web Client,Boost for Belfast workers after US orders for 120 A220 jets confirmed https://t.co/agI6UZNyxa,,False,Fri Jan 04 10:49:58 +0000 2019,1,1081140674915979265
2,Twitter for Android,Guns being jumped everywhere. https://t.co/VLu8kM6D44,,False,Wed Aug 19 22:09:27 +0000 2015,0,634125047783923712
0,Twitter for Android,It can't be a point if the ball goes through the blue line ie over the post. Hawkeye ruled correctly. #GAA,,False,Sun Sep 22 14:34:06 +0000 2013,1,381788502536749056
1,TweetDeck,A £636K upgrade at a Carrickmore school halts after landowner seeks cash for construction firm to use adjacent land https://t.co/s04hRteQwj,,False,Wed Mar 16 11:14:06 +0000 2016,2,710061577215594496
230,Twitter for Android,An emotional day as I leave the Herald office for the final time after 8 years (amid rolls of thunder overhead!). A… https://t.co/EgzTqy5LHp,,False,Fri Jun 01 16:18:08 +0000 2018,6,1002585096715669505
3,Twitter Web Client,"""We are a progressive party,"" - says Tom Buchanan of the DUP.
Comment of the night so far? #WTY17",,False,Tue May 30 20:09:10 +0000 2017,1,869646888034848768
0,Twitter for Websites,"Breaking: Cannabis factory worth £174,000 uncovered near Pomeroy - Ulster Herald http://t.co/JPFbPzCNIH",,False,Thu May 08 12:54:15 +0000 2014,1,464387807545286657
0,Twitter Web Client,One man has died following an overnight single vehicle crash on the A5 Doogary Rd outside Omagh. Four other men taken to hospital.,,False,Wed Sep 18 07:53:31 +0000 2013,0,380238141040230400
1,Twitter for Android,Tonight's a good night to be offline and reading a book.,,False,Tue Oct 20 22:25:19 +0000 2015,0,656597087346368512
0,Twitter for Android,@chrismcnulty86 I see. So when did the GAA drop 'national'?,chrismcnulty86,False,Mon Mar 07 10:03:43 +0000 2016,0,706782372113608705
8,Twitter for Android,"To put those figures into context, the A4 was once synonymous with death. The new dual carriageway makes it one of the safest in the country",RyanMcAleerbiz,False,Thu Aug 04 17:57:31 +0000 2016,1,761259788131004416
0,Twitter for Android,@RepStones They get away with too much in Tyrone.,RepStones,False,Thu Mar 07 21:27:47 +0000 2019,0,1103769235296272384
1,Twitter for Android,Clinton camp's turn. #USElection #PresidentialElection https://t.co/sBNFzu3eEn,,False,Fri Oct 28 20:50:39 +0000 2016,1,792106324855324672
0,TweetDeck,"Former Minister for Security and Immigration James Brokenshire next in, with NI SoS seat still empty.",,False,Thu Jul 14 14:29:11 +0000 2016,0,753597212563734528
0,Twitter for Android,FST MP @telliott_UUP to present his @BCNI2018 counter proposals later. SF won't be making any oral submissions today.,RyanMcAleerbiz,False,Tue Oct 11 10:30:51 +0000 2016,0,785789753430007808
0,Twitter for Android,Terex employee dies in hospital after workplace incident on Thursday - https://t.co/DR1Nx8GSjb https://t.co/EYumcEGQE3,,False,Sun Jul 17 09:31:49 +0000 2016,2,754609540319109120
30,Twitter Web Client,"Sinn Fein won't support the nomination of Leo Varadkar as Taoiseach. Speaking in the Dáil, @GerryAdamsSF calls for a General Election.",,False,Wed Jun 14 11:46:01 +0000 2017,23,874956088059338753
2,Twitter Web Client,Table 1 shows hrs boilers ran in 2016-17 by non-dom #RHI recipients who applied before controls. 2nd shows hrs afte… https://t.co/IXwiv5R7sE,RyanMcAleerbiz,False,Fri Jun 30 09:28:27 +0000 2017,3,880719670327824384
1,Twitter for Android,Mayo starting to sort the defence. Now if they'd abandon the long ball into a lone Aidan O'Shea they could win this handy enough.,,False,Sat Sep 05 17:17:04 +0000 2015,0,640212059574112256
1,Twitter Web Client,"Focus of security alert in Omagh, @StruleArts Centre was preparing to welcome dozens of young children for a family entertainment show today",,False,Sat Oct 17 10:23:48 +0000 2015,5,655328348214841345
0,Twitter Web Client,"Some genuine crackers on the baby name list this year. Colmcille, Zidane, Brittania, Princess and Raven. The future's bright.",,False,Thu Dec 19 15:11:59 +0000 2013,0,413688165258371072
0,Twitter Web Client,BREAKING: Teenager pleads guilty to causing death of Dromore man - Ulster Herald http://t.co/uIub6yqAss,,False,Fri Feb 20 12:23:27 +0000 2015,0,568747759366504448
3,Twitter Web Client,"@cpmcgonagle @dmcbfs Last line pretty clear IMO. For Stormont to decide how it's spent, not NIO.",CPMCG17,False,Wed Jul 19 13:19:10 +0000 2017,1,887663102833164293
0,Twitter Web Client,Nothing like a good 'crisis' to give the Haas talks the added impetus.,,False,Wed Sep 25 09:08:27 +0000 2013,0,382793713048514560
1,Twitter for Android,Cheers in count hall as result is announced by Deputy Returning Officer. Official result to be made in foyer. #FST16 #AE16,RyanMcAleerbiz,False,Fri May 06 13:57:56 +0000 2016,1,728584585949351936
0,Twitter Web Client,Bail for man suspected of causing road death of Tyrone woman - http://t.co/zGAYZgvWSN,,False,Thu May 28 10:41:44 +0000 2015,0,603873786551771137
0,Twitter for Android,The security alert in Omagh town centre is expected to continue late into Friday night - http://t.co/D3lKpx69HM http://t.co/XmkJjy1LKJ,,False,Fri Oct 09 16:29:58 +0000 2015,1,652521396749398016
0,Twitter for Android,Lots of school closures in and around Tyrone today. Check out the Ulster Herald on Facebook for a rolling list.,,False,Fri Jan 16 08:17:45 +0000 2015,1,556002350369112064
36,Twitter for Android,'Squaddies on the Frontline' a very  worthwhile doc. History is about listening to all accounts. I believe it was c… https://t.co/jsUjJJ347X,,False,Wed Feb 21 22:15:39 +0000 2018,8,966436279478050817
0,Twitter Web Client,Former sector commander of the PSNI in Omagh set to go on trial later this year accused of sexual assault - https://t.co/gAQoB9aSC0,,False,Thu May 26 08:59:29 +0000 2016,0,735757234307629056
0,Twitter Web Client,"Given Omagh hosts a flagship Twelfth parade this year, July 12th could be a VERY orange day in the town. Nightmare for traffic though.",,False,Mon Jun 30 07:48:38 +0000 2014,6,483517450995388416
0,Twitter for Android,Actually there's quite a lengthy list...,RyanMcAleerbiz,False,Sun Jun 19 14:01:47 +0000 2016,0,744530619892383744
14,TweetDeck,I had predicted approx a 65% turnout in West Tyrone - just up on 2011. Think it could be high 60s now. Was 59.9% last year. #AE17,,False,Thu Mar 02 22:32:14 +0000 2017,7,837430374431096832
0,Twitter Web Client,AG says both plants are currently operating at 60%. The changes could see up to 15 of the existing 45 employees tra… https://t.co/KvLZoY9XJE,RyanMcAleerbiz,False,Tue Feb 13 18:04:12 +0000 2018,0,963473898711941120
1,Twitter for Android,@PhilipJordan7 @RonanMcSherryUH Warning - the following article will alter your mood: http://t.co/rd4yXZT2mt,PhilipJordan7,False,Mon Sep 23 21:23:19 +0000 2013,2,382253872389312512
1,Instagram,Great day at the Beragh 5. Such a well organised event. This one had to get running a couple of… https://t.co/YAU5VxjMt0,,False,Sat Apr 15 23:01:18 +0000 2017,0,853382756323041280
1,Twitter for Android,@ClaireLLeyland It really was. But we have 18 candidates for the Assembly election in WT! Would have required 2 separate debates.,ClaireLLeyland,False,Fri Apr 22 21:43:58 +0000 2016,0,723628436330287104
0,Twitter Web Client,Father of drowned Lifford man to sue PSNI - front page of today's Tyrone Herald http://t.co/0r9UeeiGKo,,False,Mon Dec 16 10:29:17 +0000 2013,1,412529857252184064
0,Twitter for Android Tablets,Down v Kildare also moved to the Sunday.,,False,Mon Jul 07 13:50:52 +0000 2014,0,486145324424392704
0,Twitter for Android,@LindaFStewart I can see it being of use to those who currently don't bother covering them at all!,LindaFStewart,False,Mon Sep 07 12:05:42 +0000 2015,0,640858477716480000
0,Twitter for Android Tablets,@CastleDD #00stweets! #anglegrinder,castleDD,False,Fri Aug 29 17:57:51 +0000 2014,0,505414038042722304
0,Twitter for Websites,Fury over British soldiers performing Nazi-style salute in Helmand http://t.co/vNHYSPqMg5,,False,Sun Oct 27 12:10:53 +0000 2013,1,394436032193519617
0,Twitter for Android,"As the Assembly works out who carries the can, people without supply are trying to work out where they can fill their empty cans. #NIWater",,False,Tue Jan 20 12:37:10 +0000 2015,1,557517188299763713
6,Twitter for Android,To sum up an intense couple of days at @Europarl_EN... Brexit Brexit Brexit Brexit Brexit Brexit Brexit Brexit Brexit Brexit Brexit...Brexit,,False,Wed Jul 06 17:43:33 +0000 2016,2,750747022836269056
0,Twitter Web Client,@quarecuttie Read the story Jan. A high profile GP/Cllr is saying there is still a stigma around it. The poll is merely testing that.,quarecuttie,False,Fri Jul 10 08:21:31 +0000 2015,0,619421176964714496
0,Twitter for Android Tablets,The Belgians have a very unique sense of humour. #eurovision,,False,Tue May 06 19:52:17 +0000 2014,0,463768231975870464
0,Twitter Web Client,Upper Bann MLA @CatSeeley becomes the second female Sinn Fein MLA in successive days to announce she won't stand in #AE17,,False,Mon Jan 16 13:26:32 +0000 2017,7,820985591512887296
1,TweetDeck,Confirmed: @JBrokenshire - new NI SoS,,False,Thu Jul 14 14:31:29 +0000 2016,1,753597791260315649
2,Twitter for Android,Cllr Stephen McCann (SF) is the new chair of @fermanaghomagh. Cllr Maolíosa McHugh (SF) is the new mayor of @dcsdcouncil (first from Tyrone),,False,Mon Jun 05 22:32:17 +0000 2017,0,871857235076501504
4,Twitter for Android,The @niassembly is about to hit the blue screen of death. #ctrlaltdelete #RHI https://t.co/thKR9X9187,,False,Mon Dec 19 11:15:25 +0000 2016,0,810805733180788736
3,Twitter for Android,"Official West Tyrone turnout: Eligible electorate 65,694. Total votes polled: 39,325. Turnout 59.86% #AE16 #WT16 https://t.co/fgQZNI6ViX",,False,Fri May 06 10:01:08 +0000 2016,4,728524994888740864
3,Twitter for Android,One of Derry's most prominent business families has forged a new link-up with a group of prominent investors to acq… https://t.co/xmNZ80ZR8F,,False,Tue Jul 31 09:15:08 +0000 2018,7,1024221916754792449
3,Twitter Web Client,@philytaggart @GlastoFest @Boardmaster17 I think that's worthy of a gif sir! https://t.co/jEO15KzNW7,philytaggart,False,Wed Jul 05 16:12:04 +0000 2017,1,882633184210558976
1,TweetDeck,@LeonaONeill1 You're welcome... https://t.co/semz9gJ5rl,LeonaONeill1,False,Wed Apr 13 17:00:27 +0000 2016,0,720295597287321600
0,Twitter Web Client,@adrianweckler Enjoyed the first episode Adrian. Looking forward to the next one.,adrianweckler,False,Sun Dec 17 13:47:31 +0000 2017,0,942390806442364929
3,Twitter for Android,"Suited, booted and ready for tonight's Omagh Business Awards. #OBA14 http://t.co/Eu0CC6edWe",,False,Fri Oct 24 18:52:58 +0000 2014,4,525721628970598400
1,Twitter for Android,So who was the senior politician who provided the “glowing” testimonial?  https://t.co/6quWdrUnKe,,False,Tue Feb 09 00:17:50 +0000 2016,0,696850458707697665
0,Twitter Web Client,"Teenage driver jailed for causing the death of his friend after car left road and 'somersaulted' 
http://t.co/ibo0KUjWSa",,False,Fri Mar 27 16:28:13 +0000 2015,0,581492931644813312
1,Twitter Web Client,"Sean Kelly branded a danger to public. Must serve a min of 5 years in prison, but will remain inside until authorities deem safe.",,False,Fri Sep 12 15:22:46 +0000 2014,5,510448441756225536
0,Twitter Web Client,@katherinemcelr2 @PresidentIRL A different class.,katherinemcelr2,False,Fri Nov 11 09:22:05 +0000 2016,0,797006473574383616
1,Twitter for Android,DUP spad searches on Google. Not hard to pick out the night of the @StephenNolan interview - https://t.co/iSWHLhxAxP,,False,Mon Jan 23 23:42:51 +0000 2017,0,823677406158450688
4,Twitter Web Client,"There have been many hoops and hurdles over the past 11 years, but construction on the A5 dual carriageway will fin… https://t.co/bTGoudVEKK",,False,Tue Nov 28 11:29:15 +0000 2017,2,935470638982205440
0,Twitter for Android Tablets,@SaffronDuck Didn't read him this week. Take a week off every now and again.,,False,Sun Jun 15 19:48:11 +0000 2014,0,478262713765068800
0,Twitter for Android,"Eating, drinking, gigging. Praying? https://t.co/wBhRBcBehh",,False,Thu Dec 21 18:24:25 +0000 2017,0,943910040532070401
0,Twitter for Android Tablets,@aidancorrigan @bbctheview @SDLPlive @johncoyleSDLP @PhilFlanagan He was. A noble exception.,aidancorrigan,False,Thu Apr 02 23:13:30 +0000 2015,0,583769255130374145
2,Twitter Web Client,Academy Street developers Lacuna/Watkin Jones are also building a 430-bed student complex across the road at Little… https://t.co/bCZORx1rDb,RyanMcAleerbiz,False,Thu Oct 11 10:52:18 +0000 2018,0,1050338292904931329
0,Twitter for Android,PSNI appeal for information after an armed robbery in the Bradley Way area of Strabane at around 8pm this evening (Thursday).,,False,Wed Jan 29 23:19:42 +0000 2014,0,428668808086429696
0,Twitter for Android,Chinese energy giant acquires two wind farms near Carrickmore https://t.co/SSxtkOFLb7,,False,Fri Dec 09 19:20:29 +0000 2016,1,807303924583645187
0,Twitter for Android,A High Court bid to quash the inquest verdict into the SAS killing of East Tyrone IRA men Martin McCaughey &amp; Dessie Grew in '90 has failed.,,False,Mon Apr 13 13:06:00 +0000 2015,0,587602636309979136
0,Twitter for Android,Bit of rough justice there for Tony Luis I think on @boxnationtv. Unanimous win for @derrymathews23. Was closer than that.,,False,Sat Apr 18 21:39:03 +0000 2015,0,589543688231071744
1,Twitter for Android,@CastleDD @ARK_info Google 'Omagh district ark' and you'll see. Or West Tyrone.,castleDD,False,Thu Apr 03 23:17:02 +0000 2014,0,451860959737692160
2,Twitter Web Client,WATCH: The dramatic outcome of a major upset in Fermanagh and South Tyrone https://t.co/xNbzANRITk #FST15 #GE2015 http://t.co/GRd678NLU6,,False,Fri May 08 10:18:09 +0000 2015,2,596620093573890048
1,Twitter Web Client,Tipperary councillor Seamus Morris resigns from Sinn Fein https://t.co/NdPn271FJE,,False,Thu Nov 09 10:35:58 +0000 2017,2,928571860224237573
27,Twitter for Android,"One to set the timer for tonight:
The ‘Sé Mo Laoch' Irish music legend series looks at the great Omagh guitar maest… https://t.co/PJMZx5gRpe",,False,Sun Nov 04 19:53:25 +0000 2018,11,1059171778671661056
0,Twitter for Android,Brian Friel laid to rest in simple ceremony in Glenties - http://t.co/qRMI3Dqj5L http://t.co/Rp4eEWgLpm,,False,Mon Oct 05 10:01:51 +0000 2015,0,650974169677602816
1,Twitter for Android,@BimpeIN Trying to recall the legal ones!,BimpeIN,False,Wed Jul 15 21:08:06 +0000 2015,0,621426033997316098
0,Twitter for Android Tablets,Solicitor for Ballymena man Ian Brown warns his conviction for selling bongs/pipes/graters will 'open the floodgates' http://t.co/BLXZ5jnElf,,False,Sat Dec 20 19:27:06 +0000 2014,0,546386328599146497
2,Twitter for Android,Sinn Fein keeping everybody on their toes with their co-options in Foyle and West Tyrone. Meet your new MLAs @k_mullan and @kelly_caitk16.,,False,Mon Jun 12 20:32:32 +0000 2017,1,874363813595885570
1,Twitter for Android,@ColmGannon Big time. There's a few photos on there too. I'm in for a nostalgic morning.,ColmGannon,False,Fri Feb 02 10:24:03 +0000 2018,0,959371832934662144
0,Twitter Web Client,"@ReddSab Speculation, but probably fair enough.",ReddSab,False,Thu Jun 23 22:30:31 +0000 2016,0,746108199003099136
0,Twitter Web Client,SF have criticised the Parades Commission over its decision to permit up to 88 loyalist bands to parade through Castlederg this Saturday.,,False,Thu Sep 18 13:32:13 +0000 2014,2,512594946940227585
2,Twitter Web Client,"Very tense here now in Omagh where Declan McAleer is sweating it out over whether he remains an MLA or not 
https://t.co/Ava1D6TOIN",,False,Sat May 07 10:11:43 +0000 2016,2,728890045390827520
1,Twitter for Android,@francismccloy Business isn't owned by a local.,francismccloy,False,Sun Jan 22 23:29:35 +0000 2017,0,823311679136169985
0,Twitter for Android,@jkrmcknightni That's what we're all waiting to see!,jkrmcknightni,False,Mon Jun 25 21:46:04 +0000 2018,0,1011364930547830784
4,Twitter for Android,Terrible 2 days in Donegal. Three people have died in RTC between Letterkenny and Ballybofey. Two young men died near Letterkenny yesterday.,,False,Thu Jul 28 07:05:52 +0000 2016,1,758559078314565632
0,Twitter for Android,@keithbelfast Not so sure. Will they take the party whip?  @RuthDavidsonMSP is also a much more influential figure now as well.,keithbelfast,False,Sat Jun 10 17:47:44 +0000 2017,0,873597565475926017
6,Twitter for Android,"25 Years!
Rage Against the Machine Start a Political Inferno With Their Self-Titled Debut Album https://t.co/rmRTDC41px",,False,Mon Nov 06 08:37:49 +0000 2017,0,927454964842156033
0,TweetDeck,Looks like someone really went to town on their Tripadvisor review of Fermanagh. https://t.co/WXULarr6Nd,,False,Wed Feb 17 18:27:04 +0000 2016,1,700023676402601985
4,Twitter for Android,That's it. Tyrone v Mayo 4pm next Saturday  (August 6) in Croke Park for the All Ireland QF followed by Dublin v Donegal at 6pm.,,False,Sat Jul 30 18:37:12 +0000 2016,2,759457836040613888
0,Twitter for Android,Yhe Ardboe keeper will have nightmares about that one.... High ball.,,False,Wed Sep 11 20:17:08 +0000 2013,0,377888560382480384
1,Twitter for Android Tablets,I've had enough of dodgy financial wrangling and shady backhand dealings for one night. Back to my Harry Redknapp autobiography #spotlightni,,False,Tue Nov 18 23:45:49 +0000 2014,2,534855021893271552
3,Twitter for Android,#WestTyrone by-election coverage in today's @Ulster_Herald. https://t.co/ytRqkVBMG3,,False,Thu Apr 12 11:19:40 +0000 2018,1,984390591042727937
4,Twitter for Android Tablets,An almost perfect example of a Daily Express front page. Just missing a touch of weather and a dash of Alzheimer's http://t.co/QBNwEWxVtQ,,False,Wed Feb 25 23:46:25 +0000 2015,5,570731573710098432
0,Twitter for Android,@theplathdiaries Front seat Maeve? Aw the innocence.,theplathdiaries,False,Thu Oct 31 16:51:26 +0000 2013,0,395956186681716736
0,Twitter Web Client,Appears to be a distinct possibility that Tyrone and Armagh could play each other in the qualifiers on the 12th of July.,,False,Mon Jun 30 07:23:11 +0000 2014,0,483511048440655872
0,Twitter for Android,Emmett McKenna in for injured @teemccann (hamstring). @CiaranMcG_7 to 5. Otherwise as you were v Cork. #tyrvdub #GAA,,False,Thu Apr 03 19:50:06 +0000 2014,0,451808884647546881
3,Twitter for Android,#HappyNewYear from the Beach Boys. #AuldLangSyne https://t.co/hBH7tQSjlm,,False,Fri Jan 01 00:24:51 +0000 2016,0,682719095712813056
1,Twitter for Android,@Dirky707 @toryboypierce If you're genuinely interested. I'd suggest researching the number of British Army killing… https://t.co/AFecXvMWMj,Dirky707,False,Sun Sep 10 00:22:09 +0000 2017,0,906674118023675904
14,Twitter Web Client,"‘From this utter mess and total shambles, the GFA contains the solution,' says @M_AndersonSF. Addressing… https://t.co/2lB65Rnqjv",RyanMcAleerbiz,False,Wed Mar 27 09:19:10 +0000 2019,7,1110833630937563136
0,Twitter Web Client,@UnaDArcy1 All will be revealed at 8.30am... or earlier if you can get the paper/digital edition.,UnaDArcy1,False,Wed Oct 09 22:43:30 +0000 2013,0,388072256531730432
2,Twitter Web Client,@AmandaFBelfast *they https://t.co/N0aEWTmHuh,RyanMcAleerbiz,False,Wed Jul 19 14:38:16 +0000 2017,0,887683008165294080
0,Twitter for Android,@Roger_Greer Like he would if was talking about Fulham.,Roger_Greer,False,Mon Feb 06 00:20:41 +0000 2017,0,828397969867161600
1,Twitter for Android,#Cseries has a backlog in orders of 364. 38 delivered so far (total 402) to 3 operators. https://t.co/ijgcyTYDyv,RyanMcAleerbiz,False,Tue Jul 10 09:00:55 +0000 2018,1,1016608192749547520
2,Twitter Web Client,"A second man aged 40, has been produced into police custody from prison. Both have been taken to Musgrave for questioning.",RyanMcAleerbiz,False,Tue May 16 11:12:22 +0000 2017,0,864438367911596032
3,Twitter for Android,"Mickey Harte calls for a GAA 'World Series', using junior clubs as the starting blocks.",RyanMcAleerbiz,False,Sat Nov 11 21:59:52 +0000 2017,1,929468748268036096
0,Twitter for Android,@PhilFlanagan @Unalilley1 boke,PhilFlanagan,False,Fri Jul 03 13:35:30 +0000 2015,0,616963479803678720
0,Twitter for Android,Result of 2nd stage of #FST16. Maurice Morrow has reached quota. #AE16 https://t.co/blA3TOgZfi,,False,Fri May 06 16:00:55 +0000 2016,0,728615535802470400
3,Twitter for Android,The #A220-300 to give it the full name. I.e. CS100 becomes A220-100 I believe. https://t.co/c9RyYYmkVN,RyanMcAleerbiz,False,Tue Jul 10 10:49:21 +0000 2018,2,1016635482007048192
1,TweetDeck,"A suspicious fire at Shilling Court, Fintona has led to a no. of homes being evacuated tonight. Investigation ongoing (via Cllr @campbellgg)",,False,Fri May 13 23:26:34 +0000 2016,1,731264402935140352
0,Twitter for Android,@daithimckay No gain to be had in West Tyrone or Mid Ulster. Either they hold 3 or lose 1.,daithimckay,False,Fri Mar 03 08:12:16 +0000 2017,0,837576345555243008
0,Twitter for Android,Daniel McCrossan should comfortably secure nomination tonight. Has the numbers courtesy of recent recruits to Strabane branch.,RyanMcAleerbiz,False,Thu Dec 17 19:24:23 +0000 2015,0,677570052405641216
0,Twitter for Android,"A man in his early 50s has died in a work related incident in Dromore, Co Tyrone. Details in today's @Ulster_Herald",,False,Thu Aug 21 05:59:58 +0000 2014,0,502334274629304320
0,Twitter for Websites,Judge questions how defendant could afford 10 day holiday in Mexico while having legal costs paid for by tax payer http://t.co/ywd7dLt04H,,False,Wed Aug 13 08:06:00 +0000 2014,1,499466888779280385
0,TweetDeck,Front page of today's @Ulster_Herald https://t.co/jbqOpMXSds,,False,Thu Feb 18 10:43:04 +0000 2016,0,700269293326487552
2,Twitter for Websites,New book ‘proves systemic collusion existed in Tyrone’ - Ulster Herald http://t.co/CnMVDCKy3l,,False,Wed Oct 23 19:10:57 +0000 2013,7,393092197442015233
14,Twitter for Android,Arlene Foster looks like she's been through debate bootcamp. She would've needed 4 tennis ball machines to prepare for tonight. #BBCNIdebate,,False,Tue Feb 28 21:36:15 +0000 2017,3,836691509764362243
0,Twitter for Android,Tyrone woman dies in Bulgarian holiday tragedy - http://t.co/JFQiD1uD40,,False,Sun Jul 20 19:00:35 +0000 2014,2,490934309357117442
0,Twitter for Android,"Mike Ashley's new Brand Max discount chain has opened its first store in NI. Has already opened 11 in the south, an… https://t.co/xciVtUpXBg",,False,Mon Nov 05 08:34:06 +0000 2018,0,1059363213240868864
